0.256926,0.0307518,0.00134327,0.000733575,6.51942e-07,8.15543e-05,6.26064e-08,0.497058,0.502942,62597.1,8200.61,20053.8,11672.4,4419.91,19683.4,24086.4,18954.1,28152.4,1485.65,3417.12,1831.57,2842.08,6357.18,3684.96,3761.17,2165.82,4609.37,2000.52,2791.25,2032.91,1386.91,997.657,2533.46,305.297,4283,520,276,34,409,322,0,34169.6,68339.2,102509,170848,7074.82,786.091,273.046,108.288,20.8456,0,0,0,0,
0.251901,0.0122017,0.0014361,0.000456936,-3.66158e-07,-5.02593e-05,-7.96769e-08,0.575134,0.424866,24901.2,14429,841.987,3463.32,1259.8,7073.01,4349.33,301.238,2722.87,1728.35,163.404,1889.93,2215.24,406.372,517.306,537.381,803.99,359.134,281.723,551.554,124.412,712.252,142.304,802.457,380.659,41263,140,168,176,140,130,8,21992.4,43976.8,65961.2,109930,551.541,61.2824,16.822,5.57169,3.40458,3.22492,1.24015,0,0,
0.176292,9.9632e-05,0.000400936,3.46992e-05,3.90374e-09,-3.42016e-07,-2.26136e-09,0.56825,0.43175,80209.4,2756.73,10426.7,2680.69,16816.1,41832.7,3921.08,520.084,2527.18,6475.9,7577.47,6182.1,797.127,8780.89,2811.24,561.276,2369.58,1629.75,925.269,597.451,970.78,2527.53,2074.45,495.965,579.801,2378,116,374,12,342,348,48826,59638.6,70451.2,81263.8,102889,3038.79,337.644,121.552,62.0162,37.516,25.114,17.981,7.75182,3.12646,
0.271248,0.0234802,0.000385123,0.000597201,2.85448e-07,3.32887e-05,-2.86018e-07,0.808423,0.191577,621769,9300.81,36456.5,26478.1,114575,138321,5004.08,9356.23,29505.1,69935.7,25130,19268,1538.04,1928.21,7190.06,8000.64,3205.54,1546.06,11635.5,1694.7,9155.24,1122.69,3118.71,685.459,2996.18,75530,204,726,1101,328,483,0,195578,391157,586735,977892,100328,11147.5,3498.73,1135.22,639.264,377.937,172.473,1.85066,0,
0.204087,2.57706e-09,2.71372e-09,8.83702e-10,-6.8375e-19,-2.95341e-14,1.31656e-19,0.657448,0.342552,172347,11859.9,287.144,4244.42,22651.4,41530.6,24524.9,3192.7,16170.5,3624.9,141.791,11341.9,802.939,665.912,3828.33,538.691,2740.34,1127.46,3797.72,3016.78,3050.94,18.5798,1597.17,199.523,1125.42,4533,482,43,523,175,161,8,47522.2,95036.4,142551,237579,12055.3,1339.48,480.208,236.485,114.921,56.0249,32.7519,15.6952,0,
0.17689,1.29803e-06,6.37976e-07,3.23378e-09,1.46464e-16,3.66002e-12,-1.65979e-17,0.618053,0.381947,162019,8420.7,194.062,4386.35,35481.6,62717.2,20793.9,315.861,12689.1,3269.21,3989.35,7172.65,1511.93,5380.47,7914.83,813.108,5339.43,1002.87,446.557,2419.79,829.503,60.8796,813.545,598.313,605.034,2596,502,108,525,131,114,127331,137270,147208,157147,177024,14726.8,1636.31,589.073,300.547,181.813,115.086,5.38456,0,0,
0.210922,2.06075e-08,1.92627e-07,3.13822e-08,-1.78232e-15,-1.21032e-12,2.16368e-15,0.695309,0.304691,182271,4159.72,22.6435,1106.41,23815,66948.1,2994.73,148.484,5284.83,9543.49,9799.67,1504.28,235.061,4864.57,7456.06,6704.3,2547.57,45.5304,1899.28,3498.23,3096.86,2524.22,224.462,2288.03,3457.34,7416,271,206,528,186,186,59,33356.6,66654.2,99951.8,166547,10819.7,1202.19,432.788,144.822,109.974,89.281,64.0219,48.0876,37.4384,
0.172748,3.04439e-06,8.15495e-07,1.94333e-07,-7.47895e-14,3.08883e-10,1.65847e-14,0.615033,0.384967,191499,3543.91,630.709,587.562,23904.2,99483.8,3563.43,201.128,1835.01,13954.6,4324.07,2295.13,678.831,6289.62,264.366,10541.2,1358.38,710.365,623.084,7095.77,8070.79,688.193,347.379,2102.94,5668.11,38213,83,474,38503,39578,395,5205,56872.4,108540,160207,263542,15865.7,1762.85,634.627,323.789,195.873,131.121,93.8798,70.5141,54.8986,
0.19247,2.29818e-05,0.00453144,6.05536e-07,2.6428e-11,2.49247e-09,1.72934e-11,0.785171,0.214829,244475,8193.36,21673.4,6368.94,27003.5,7591.7,29176.6,416.823,17315.5,5214.25,4892.2,2858.63,776.744,903.993,61.901,683.072,4620.74,1101.87,493.7,2716.62,867.954,1751.83,374.056,1493.2,224.491,5390,387,19,373,394,188,13,61516.6,123020,184524,307531,26813,2979.22,1072.52,305.374,81.4096,0,0,0,0,
0.251031,0.000223231,2.96347e-06,5.80254e-07,-7.47935e-13,6.13023e-09,-7.29758e-13,0.82894,0.17106,258103,54641.5,463.849,16354.1,16245.5,20025.5,1946.67,298.199,2125.23,4580.13,134.345,691.855,1844.66,2379.01,800.091,3435.75,2947.35,1298.43,4822.57,4187.12,1228.33,1318.65,1062.83,6.7543,1669.79,2519,139,519,2,433,432,9149,10688.4,12227.8,13767.2,16846,12851.2,1427.91,465.658,0,0,0,0,0,0,
0.191479,5.32072e-05,1.17847e-06,1.23239e-06,-1.46051e-12,-3.38622e-09,1.06109e-12,0.710027,0.289973,221078,25479.9,4243.15,12623.7,28791.8,16537,24784.6,10073.9,10100.5,19781.4,4982.94,1211.61,4968.8,6338.08,8062.58,4812.95,792.722,1126.08,3523.14,1502.49,392.22,3737.98,1805.74,509.298,1631.47,1387,238,242,394,243,198,245014,281374,317733,354093,426812,14318.8,923.295,560.852,292.22,176.041,115.551,53.4528,0.837355,0,
0.198993,2.4295e-07,5.9824e-10,7.79706e-11,1.68397e-20,-3.84306e-14,-2.87313e-22,0.615696,0.384304,161401,258.486,101.155,419.126,37086.4,69080.8,725.14,79.224,686.332,18225.8,11035.1,92.0057,45.8211,1293.22,3238.55,4805.12,41.1492,45.8419,776.41,2663.83,5709.93,297.071,28.8088,765.09,1077.48,2576,200,569,130,510,527,285464,317586,349708,381829,446073,19235,2137.22,769.401,378.069,210.981,56.1629,0,0,0,
0.382627,0.011472,0.066385,0.000403463,-2.08562e-06,-4.26354e-05,-2.81078e-08,0.84987,0.15013,264620,27054.8,2990.14,24729.4,37791.8,50909.9,7823.53,4837.68,24735.9,1391.63,7500.26,8513.93,1806.96,5284.73,7521.55,152.167,7015.49,369.496,267.676,176.602,995.825,2543.19,926.254,14.7823,993.001,2459,3,464,260,456,469,82859,97561.6,112264,126967,156372,6703.25,676.495,199.114,71.0313,27.0549,1.72097,0,0,0,
0.159334,1.57436e-05,2.99401e-07,2.98155e-10,1.55025e-18,4.12356e-13,-2.7351e-18,0.594924,0.405076,185239,23305.1,1366,10697.9,30873,13180.6,37261.3,22450.1,6664.91,18828.7,9674.79,4996.5,1072.02,5642.91,615.389,3147.18,4023.72,990.138,4325.34,1351.6,1585.06,2222.56,516.735,3161.53,1078.47,1395,287,292,312,270,283,324090,330108,336126,342145,354181,15865.7,1762.85,634.627,323.789,195.873,131.121,93.8798,17.5404,0,
0.306938,0.0331699,0.00257162,7.15422e-05,6.18323e-09,-3.5095e-06,-2.84748e-08,0.594023,0.405977,28326.2,11094.5,2232.86,1435.98,3691.45,6702.52,4914.25,1617.32,3193.64,325.679,72.2497,5047.8,754.498,3108.87,1710.79,1369.5,1127.33,920.111,449.823,1137.8,935.596,389.868,20.1264,440.146,282.716,25250,46,184,303,204,138,4,23355,46706,70057,116759,870.175,96.0112,25.6952,7.93407,7.79939,5.05792,2.21055,0.938176,0,
0.191133,0.00131242,0.000256467,0.000159525,-9.49382e-10,5.25429e-06,-3.91425e-09,0.739534,0.260466,358953,60630.7,51345.2,34711.5,54267.4,79989.6,16275.9,11007.7,3514.87,9472.39,974.495,3044.54,3118.55,6550.44,3270.19,10053.8,3212.67,3616.08,1645.04,10693.3,866.653,3845.67,272.945,5276.72,3363.15,4474,315,348,247,465,397,8,173516,347023,520531,867546,27267.6,3029.74,1090.7,549.226,295.226,183.45,63.4777,31.2592,0,
0.183243,0.00742437,0.000153583,1.4005e-05,6.069e-10,1.0786e-06,5.77835e-10,0.572413,0.427587,51891.3,5899.06,1559.03,647.161,12928.6,21420.9,4783.46,8413.67,10190.7,2384.3,5072.98,5602.97,2712.42,4356.4,2963.88,1698.14,232.744,1514.54,1210.86,1546.82,881.621,934.835,928.75,570.016,919.859,2199,140,219,135,208,246,37397,40742,44087,47432,54122,1951.64,216.849,78.0655,39.8293,24.0943,10.546,1.02498,0,0,
0.388756,0.123467,0.000540673,0.000167412,4.47448e-08,3.2986e-05,-3.14423e-08,0.441266,0.558734,5507.08,4028.42,654.782,2293.17,3071.66,1110.66,634.44,501.054,1233.36,918.999,468.486,547.888,642.007,831.462,1024.77,18.6087,117.685,330.565,424.467,284.071,312.398,299.072,301.889,331.074,387.48,1207,92,155,58,122,154,27140,30062.8,32985.6,35908.4,41754,14.3083,1.58981,0.572331,0.292006,0.176645,0.11825,0.0846644,0.0600594,0.0371322,
0.23763,0.0284495,0.00084852,0.00044707,2.75347e-07,7.53408e-05,-5.90058e-09,0.357028,0.642972,24892.1,15843.8,3086.49,15649,13537,9594.57,6321.61,46.18,4029.32,3649.25,464.901,1372.34,2325.11,2842.08,2169.25,51.322,555.448,1239.32,1776.95,1623.29,57.3273,274.26,27.3401,597.085,969.062,3426,238,259,228,199,212,12,25290.8,50569.6,75848.4,126406,568.418,63.1575,22.7367,11.6004,7.0175,4.69767,3.36342,2.5263,1.96684,
0.273208,0.000929657,0.00611,7.91793e-05,3.64353e-08,-2.07664e-06,-4.57483e-08,0.732573,0.267427,57085.4,7568.92,5963.33,4865.48,10724.2,11130.3,8418.91,5043,3920.22,2437.31,4060.09,1464.16,1115.47,13.7145,2032.16,2065.12,433.845,309.605,494.138,1508.06,561.978,1745.03,585.056,45.7833,582.744,14288,239,73,263,136,102,8,29064.6,58121.2,87177.8,145291,1312.8,157.999,52.214,25.6775,11.1215,5.66064,2.86345,0.51839,0,
0.582076,0.260853,0.025809,0.00555867,6.65669e-05,0.00283631,-4.66624e-05,0.918923,0.0810775,282294,4759.53,70467.2,5633.84,31990.2,7940.95,211.832,24347.2,5750.37,9681.59,4344.42,3699.48,6949.32,8581.54,5172.84,6370.83,1389.64,63.9739,1342.33,4982.96,2088.01,1047.77,602.092,331.852,2139.42,2155,90,343,298,192,340,48063,69474.6,90886.2,112298,155121,12679.3,1006.61,125.619,48.5179,13.2862,0,0,0,0,
0.217985,0.00822882,0.00258318,1.67519e-05,2.95365e-09,-1.41817e-06,-1.6097e-09,0.834911,0.165089,73039.1,178.481,22816.7,1992.28,4821.4,1765.92,8129.51,922.817,4731.44,502.264,1767.71,819.497,2483.44,1347.43,914.052,504.285,339.827,456.242,443.264,759.586,518.031,108.44,320.836,652.044,169.315,2213,175,7,211,125,50,18048,20883.8,23719.6,26555.4,32227,1114.39,123.822,44.5758,20.8096,5.98471,0,0,0,0,
0.199826,0.00662145,0.00159262,0.00015192,7.16104e-08,1.21864e-05,-5.84634e-08,0.483781,0.516219,53615.2,14590.3,539.634,7669.94,20368.8,9162.3,12233.8,684.04,3494.14,4630.46,9019.2,3843.24,4066.37,4338.89,2575.94,1657.87,1353.62,687.512,616.787,1189.68,2125.09,3613.48,1213.25,188.941,1071.25,19314,338,151,235,214,163,8,50401.2,100794,151188,251974,5096.54,564.321,174.214,78.0803,41.4385,17.7348,0,0,0,
0.367215,0.0242475,0.0199911,0.00334007,2.63959e-05,0.000508029,1.18792e-06,0.585779,0.414221,68515.2,21932.5,7506.63,924.844,10986.8,9448.94,14958.1,7213.5,15989.9,6273.19,1105.42,4220.76,444.745,715.776,8123.68,29.9243,4573.48,1392.33,1942.68,1049.92,3588.07,1846.06,909.529,1708.68,2812.34,3348,2,369,328,346,367,13478,31380.4,49282.8,67185.2,102990,6570.84,555.02,131.417,67.0494,40.5608,26.9675,17.4346,4.15541,0,
0.348276,0.0752901,0.0303633,0.018918,0.000453383,0.00518483,-8.72379e-05,0.688571,0.311429,9399.15,3838.78,1171.14,1505.23,1414.86,2857.15,1607.7,1575.73,1360.9,403.334,96.4366,770.397,128.034,305.865,219.744,44.4546,613.314,162.043,19.3563,452.558,483.813,194.708,276.959,257.171,252.025,257,127,26,63,121,97,3883,5291.8,6700.6,8109.4,10927,173.885,19.2723,4.62535,0.345996,0,0,0,0,0,
0.571992,0.199028,0.132605,0.0551647,0.0047098,0.0246103,0.000340025,0.89595,0.10405,58717.6,1204.94,319.963,574.149,6642.07,10012.5,1163.16,1722.93,1604.67,4954.35,1160.65,709.191,579.752,1467.28,1041.85,1074.58,524.803,645.521,553.529,110.753,729.119,92.8312,36.6469,863.463,354.525,2116,5,205,167,114,206,3773,6872.6,9972.2,13071.8,19271,534.306,29.6837,0,1.70378,1.64909,1.93189,0.876843,0,0,
0.188356,0.000899397,0.0014798,7.36463e-05,-2.40024e-08,-2.17433e-06,-6.57979e-09,0.525417,0.474583,1261.24,197.568,79.7264,6.16779,422.991,36.6362,197.275,269.367,118.693,14.5763,41.1312,77.3493,8.9616,52.3973,63.9984,61.8755,29.0836,5.73,20.5534,65.0688,15.8137,12.3586,15.9534,51.4521,30.9108,149,33,2,47,49,23,1650,1820.6,1991.2,2161.8,2503,1.22293,0.135881,0.0489172,0.0249578,0.0150979,0.0101069,0.00723627,0.00543524,0.00423159,
0.198456,0.00675239,0.00284862,0.000242795,1.56186e-07,9.15474e-06,-9.64771e-08,0.338228,0.661772,21719.1,7328.95,12244.7,2406.66,832.213,1513.24,6991.8,26.7154,6191.67,216.466,1598.49,99.4578,1083.22,324.436,2300.03,970.931,273.956,402.533,307.749,543.116,211.545,435.397,412.043,705.576,88.5387,3193,5,381,321,188,376,1644,8699.6,15755.2,22810.8,36922,2953.03,328.114,118.121,59.0555,2.57523,0,0,0,0,
0.188476,0.00668056,0.000629326,4.48094e-05,-3.69323e-09,-1.93847e-06,-7.14159e-09,0.301291,0.698709,47951.1,1470.35,11321.1,19955.7,5726.57,6043.23,13490.5,1845.86,1041.94,14895.9,1517.73,1319.58,5348.31,7226.84,1963.65,475.343,1707.33,2961.65,1080.51,1829.81,652.139,1800.46,1594.55,1567.99,179.466,4463,76,342,575,387,266,4277,24941.6,45606.2,66270.8,107600,8940.9,993.433,357.636,182.467,110.381,68.0273,35.3298,3.24386,0,
0.30729,0.0188762,0.00696114,0.000275787,1.98671e-07,3.73852e-05,-1.77161e-07,0.702113,0.297887,21333.4,3362.37,5036.9,192.158,299.145,4760.84,5965.74,716.293,717.532,801.017,635.724,1316.4,319.895,785.127,301.225,137.146,1093.79,15.215,492.909,570.412,482.665,348.289,356.794,252.487,650.955,19167,25,126,217,145,117,8,5591.4,11174.8,16758.2,27925,309.646,33.76,11.9988,5.25292,2.48481,0.647761,0.566844,0.292443,0,
0.295107,0.000380374,0.000411257,0.000302265,-9.6522e-08,5.41856e-06,-1.76817e-08,0.487857,0.512143,4379.22,366.459,546.764,20.836,840.264,490.529,236.611,160.591,348,519.581,332.354,97.9932,342.62,137.971,81.9176,73.8351,5.28481,56.5068,85.8742,17.4912,283.642,4.28709,35.3381,69.4152,142.859,292,72,48,81,93,50,702,5424.2,10146.4,14868.6,24313,0,0,0.0114344,0.268358,0.345855,0.236248,0.135318,0.0393851,0,
0.183381,0.00757675,0.000111603,6.89237e-06,1.90091e-10,5.96249e-07,4.07565e-11,0.819752,0.180248,214894,59595.3,3460.68,12937.5,7977.66,17226.3,1505.65,7179.49,17943.1,5011.38,775.711,5044.51,856.909,1431.87,227.9,1317.22,2148.33,152.026,1751.5,1438.62,405.745,431.856,154.033,779.059,308.806,2209,172,160,272,135,190,52866,56892,60918,64944,72996,6545.25,727.25,261.81,133.577,80.8056,53.265,0.691595,0,0,
0.3306,0.0651803,0.0193814,0.0093569,0.000126003,0.0023888,3.66292e-06,0.730224,0.269776,62145.3,31178.5,10140,11614.9,2797.52,19487.9,12596.8,1159.34,8086.59,8437.6,2304.37,658.342,2443.47,4154.34,367.476,2571.91,2861.91,645.251,810.69,582.298,1470.71,1650.42,401.026,950.389,82.783,2312,75,207,140,268,210,28028,34034,40040,46046,58058,878.143,97.5715,34.15,13.441,5.75524,3.62869,2.59806,1.7346,0,
0.423185,0.13519,0.000342944,0.000806783,3.7605e-07,0.000272383,2.50705e-07,0.808242,0.191758,79531.5,4670.28,6665.03,930.422,8114.7,9503.45,3838.15,6304.7,1661.28,9609.82,3184.67,2443,3094.16,3195.49,1826.17,1361.35,377.457,694.876,488.064,382.892,346.839,673.714,1153.51,38.945,1053.33,4279,165,135,402,155,146,19,48499.8,96980.6,145461,242423,2720.1,301.885,57.1597,27.8841,9.40127,5.82724,2.79998,3.13376,0,
0.36008,0.101244,0.000775636,9.09878e-05,-5.37799e-09,-1.46966e-05,2.34025e-09,0.782893,0.217107,41235.4,1983.68,763.606,549.351,3512.09,5049.59,2944.09,1014.96,1488.76,5437.39,917.497,1251.34,856.487,946.283,1731.63,28.8101,1246.58,52.0581,17.7538,556.454,406.989,569.459,118.131,291.178,375.753,1244,240,17,236,20,15,34476,40205,45934,51663,63121,811.856,82.0057,16.2371,8.28425,5.01146,3.35478,2.40194,1.67739,0.0812576,
0.186189,0.00296105,0.000456839,3.69469e-05,3.77496e-09,1.19018e-06,-2.16794e-09,0.340155,0.659845,48116.2,3707.69,6423.54,8911.59,7371.38,13788.3,4523.21,4803.15,3416.33,4307.54,4282.03,887.87,4733.76,426.629,1383.97,3270.54,3323.55,1811.08,2059.69,1859.32,1508.11,3360.37,675.432,1156.84,1447.63,5350,140,34745,-2147483648,210,34743,5216,22873.4,40530.8,58188.2,93503,5838.31,648.702,233.533,116.943,60.1762,39.7248,22.3644,8.26894,0,
0.226903,0.00190956,0.000328161,9.35469e-05,-8.29474e-10,-3.56881e-06,-1.28351e-08,0.811813,0.188187,53204,18168.5,991.808,1419.9,5300.61,193.131,4937.05,2050.17,2295.28,3255.51,199.559,2367.48,753.943,752.259,745.089,1308.25,351.122,162.324,412.45,768.65,294.305,10.2006,382.193,316.281,91.436,1179,98,152,114,100,132,56163,64379.6,72596.2,80812.8,97246,300.547,33.3941,12.0219,5.02616,1.93253,1.24193,1.19794,1.15024,0.519978,
0.577417,0.306847,4.92658e-05,1.78247e-05,4.86297e-10,6.82594e-06,-5.08518e-10,0.894088,0.105912,76500.6,10445.3,15895.2,1854.44,5589.01,3073.11,5675.92,1670.99,8993.83,1677.88,2401.12,1619.04,1780.68,855.019,733.904,737.345,172.017,1443.98,12.7868,751.462,299.299,1434.57,591.328,32.4814,418.457,2223,32,244,51,239,252,25696,32098.2,38500.4,44902.6,57707,1569.54,101.427,24.0882,3.72589,0,0,0,0,0,
0.229531,0.0247275,0.000970476,0.000122383,1.67122e-08,3.19948e-06,-1.75595e-08,0.606884,0.393116,50250.3,19701.4,21663.2,19485.7,2786,2935.28,7294.66,11009.2,5022.06,3263.89,1123.84,3352.35,3641.93,2880.57,4555.87,737.132,1810.3,1297.1,1049.45,2531.61,262.872,299.284,15.9452,695.616,1215.78,2317,103,306,13,252,354,35057,38441.6,41826.2,45210.8,51980,854.369,94.9299,34.1748,17.4361,10.5478,7.0609,3.05823,0.949299,0.328477,
